 DEPTH      GR        spd       bit       CAL       SPBD      bvol      cvol      tten      rd        rs        rmsl      dt24      CNCF      zden      pe        zcor     
    9.449    43.979  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
    9.601    45.772  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
    9.754    46.385  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
    9.906    45.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   10.058    42.738  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   10.211    40.916  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   10.363    40.788  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   10.516    42.222  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   10.668    44.842  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   10.820    47.053  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   10.973    46.799  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   11.125    45.381  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   11.278    44.507  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   11.430    44.169  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   11.582    44.614  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   11.735    45.902  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   11.887    45.976  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   12.040    44.635  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   12.192    43.531  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   12.344    44.039  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   12.497    45.102  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   12.649    45.307  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   12.802    44.729  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   12.954    44.408  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   13.106    44.014  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   13.259    43.374  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   13.411    42.757  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   13.564    41.544  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   13.716    40.162  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   13.868    40.715  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   14.021    42.387  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   14.173    42.795  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   14.326    42.469  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   14.478    42.480  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   14.630    41.585  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   14.783    39.948  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   14.935    39.986  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   15.088    41.538  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   15.240    42.973  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   15.392    44.105  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   15.545    44.564  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   15.697    42.989  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   15.850    40.463  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   16.002    39.269  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   16.154    39.236  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   16.307    39.542  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   16.459    40.027  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   16.612    40.336  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   16.764    40.209  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   16.916    39.863  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   17.069    39.409  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   17.221    39.043  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   17.374    39.471  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   17.526    41.284  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   17.678    43.458  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   17.831    43.799  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   17.983    41.958  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   18.136    39.465  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   18.288    38.058  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   18.440    37.934  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   18.593    37.739  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   18.745    36.904  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   18.898    36.537  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   19.050    36.942  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   19.202    37.173  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   19.355    37.126  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   19.507    37.111  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   19.660    36.957  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   19.812    36.500  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   19.964    36.499  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   20.117    37.143  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   20.269    37.720  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   20.422    37.787  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   20.574    37.795  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   20.726    38.064  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   20.879    37.633  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   21.031    36.126  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   21.184    35.498  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   21.336    36.860  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   21.488    37.976  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   21.641    36.800  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   21.793    35.027  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   21.946    35.018  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   22.098    35.770  -999.250     9.875  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   22.250    35.544  -999.250     9.875  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   22.403    35.095  -999.250     9.875  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   22.555    35.796    12.987     9.875  -999.250  -999.250  -999.250  -999.250  1866.286  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   22.708    36.149    12.972     9.875  -999.250  -999.250  -999.250  -999.250  1863.180  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   22.860    35.086    13.006     9.875  -999.250  -999.250  -999.250  -999.250  1857.239  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   23.012    34.096    13.056     9.875  -999.250  -999.250  -999.250  -999.250  1849.991  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   23.165    33.992    13.071     9.875  -999.250  -999.250  -999.250  -999.250  1844.056  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   23.317    33.368    13.050     9.875  -999.250  -999.250  -999.250  -999.250  1839.922  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   23.470    32.524    13.046     9.875  -999.250  -999.250  -999.250  -999.250  1837.456  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   23.622    33.924    13.095     9.875  -999.250  -999.250  -999.250  -999.250  1836.218  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   23.774    36.743    13.154     9.875  -999.250  -999.250  -999.250  -999.250  1835.031  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   23.927    38.154    13.145     9.875  -999.250  -999.250  -999.250  -999.250  1837.659  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   24.079    37.799    13.063     9.875  -999.250  -999.250  -999.250  -999.250  1846.268  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   24.232    37.367    12.975     9.875  -999.250  -999.250  -999.250  -999.250  1859.108  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   24.384    37.920    12.947     9.875  -999.250  -999.250  -999.250  -999.250  1866.963  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   24.536    39.048    12.960     9.875  -999.250  -999.250  -999.250  -999.250  1866.900  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   24.689    39.311    12.564     9.875  -999.250  -999.250  -999.250  -999.250  1863.202  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   24.841    37.890    10.998     9.875  -999.250  -999.250  -999.250  -999.250  1851.954  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   24.994    36.667     9.185     9.875  -999.250  -999.250  -999.250  -999.250  1833.979  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
   25.146    36.602     8.613     9.875  -999.250  -999.250  -999.250  -999.250  1822.142  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
